row_key,id,prompt,answer,submission_folder,model_file,reference_answer,sources,judge_mean,judge_disagreement,bucket
30bca966d8ac4f2a,CORP-TAX-058,"Welche Einschränkung gilt für den Betriebsausgabenabzug bei einer Körperschaft, die nur teilweise steuerpflichtig ist?","Bei einer Körperschaft, die nur teilweise steuerpflichtig ist (z. B. eine beschränkt steuerpflichtige Körperschaft in Deutschland), gilt folgende Einschränkung für den Betriebsausgabenabzug:

**Nur die Betriebsausgaben, die in unmittelbarem Zusammenhang mit den inländischen Einkünften stehen, sind als Betriebsausgaben abzugsfähig.**

Das bedeutet konkret:

- Betriebsausgaben, die auf die inländisch steuerpflichtigen Einkünfte entfallen, können abgezogen werden.
- Betriebsausgaben, die auf ausländische oder nicht steuerpflichtige Einkünfte entfallen, sind nicht abzugsfähig.

Diese Einschränkung dient dazu, den Betriebsausgabenabzug auf den steuerpflichtigen Teil der Einkünfte zu beschränken und eine unzulässige Minderung der inländischen Steuerbemessungsgrundlage zu verhindern.

**Rechtsgrundlage:**  
§ 8 Abs. 1 KStG in Verbindung mit dem beschränkten Steuerpflichtstatus und den allgemeinen Grundsätzen des deutschen Steuerrechts.

---

**Kurzfassung:**  
Bei teilweiser Steuerpflicht sind nur die Betriebsausgaben abzugsfähig, die auf die inländisch steuerpflichtigen Einkünfte",Parfenova_Sofia,model1_results.csv,"Aufwendungen dürfen nur insoweit abgezogen werden, als sie mit steuerpflichtigen Erträgen in unmittelbarem wirtschaftlichen Zusammenhang stehen.",§ 11 Abs. 2 KStG 1988,2.0,3.0,disagreement
b2777c1fc1069c7b,EStG-23-058,"Ein ausgezeichneter Nachhilfelehrer baut sein Einzelunternehmen stark aus. Er unterrichtet selbst gar nicht mehr, sondern beschäftigt mittlerweile 20 angestellte Lehrer, für die er lediglich die Terminplanung und Abrechnung übernimmt. Er meint, Unterrichten sei ein freier Beruf. Liegt Gewerbebetrieb vor?","Ja, das Gewerbebetrieb liegt vor. Das Unternehmen des Nachhilflehrers ist eine Einrichtung, die wirtschaftlich selbständig ist und ausschließlich oder überwiegend einer nachhaltigen privatwirtschaftlichen Tätigkeit von wirtschaftlichem Gewicht dient. Es ist auch klar, dass die Tätigkeit der Einrichtung als Gewerbebetrieb gilt. Die Tatsache, dass der Nachhilflehrer selbst nicht mehr unterrichtet, sondern nur die Terminplanung und Abrechnung übernimmt, ist irrelevant. Es ist entscheidend, dass die Tätigkeit in einem gewerblichen Sinne durchgeführt wird und wirtschaftliche E",Team6,windisch_rag_output.csv,"Ja, es liegt nun ein Gewerbebetrieb nach § 23 Z 1 EStG vor. Eine unterrichtende Tätigkeit ist nur dann selbstständige Arbeit (freier Beruf), wenn der Steuerpflichtige selbst unterrichtet oder aufgrund seiner Fachkenntnisse leitend und eigenverantwortlich tätig wird. Beschränkt sich seine Tätigkeit auf die reine kaufmännische Organisation fremder Arbeitskräfte, kippt die Einkunftsart in einen Gewerbebetrieb.",§ 23 EStG 1988,3.6666666666666665,3.0,disagreement
3142b645a0ae0e2a,TAX-INTL-062,Eine in Frankreich wohnende Person vermietet eine in Innsbruck gelegene Eigentumswohnung. Sind diese Einkünfte in Österreich beschränkt steuerpflichtig?,"In der Regel sind Einkünfte aus Vermietung und Verpachtung in Österreich grundsätzlich **steuerlich begrenzt** zu versteuern, wenn sie durch einen österreichischen Wohnsitzbürger erzielt werden. 

Hier ist aber die Situation mit dem konkreten Fall:

* **Wohnungsvermietung:** Die Vermietung einer Wohnung in Innsbruck fällt unter den Bereich des österreichischen Einkommenssteuergesetzes (EStG).
* **Österreichischer Wohnsitz:** Der Mieter befindet sich in Frankreich. Das bedeutet, dass er nicht direkt in Österreich ansässig ist.
* **Grenzenlose Besteuerung:** Es gibt keine grenzüberschreitenden Abkommen, die es erlauben würden, Einkünfte aus Vermietung und Verpachtung von einem französischen Wohnsitzbürger in Österreich ohne weitere Voraussetzungen zu besteuern.


**Folgendes gilt als relevant:**

1. **Steuerpflicht im Ausland:** In Frankreich wird die Vermietung wahrscheinlich als Gewerbe behandelt.  Die Einkünfte könnten dann nach französischem Recht besteuert werden.
2. **Austrian Residency:** Für die Besteuerung in Österreich muss man sich auf das österreichische Einkommenssteuergesetz beziehen.
3. **Vertragliche Vereinbarung:** Ist ein Vertrag zwischen dem Vermieter und dem Mieter abgeschlossen, kann dieser auch bestimmte Bedingungen zur Besteuerung beinhalten.
4. **Finanzamt:** Ein Finanzamt kann bei Bedarf die Besteuerung genauer prüfen.



**Empfehlung:**

Es ist ratsam, sich an",Berkay_Kaya,model2_finetuned_results.csv,"Ja. Einkünfte aus Vermietung und Verpachtung sind nach § 98 Abs. 1 Z 6 EStG 1988 beschränkt steuerpflichtig, wenn das unbewegliche Vermögen im Inland gelegen ist.",§ 98 Abs. 1 Z 6 EStG 1988,2.3333333333333335,3.0,disagreement
0cbd84e317b501e8,EMP-021,Zählen Pensionszusagen auch zu meinem Arbeitslohn (Einkünften aus nichtselbständiger Arbeit)?,"Ja, Pensionszusagen können zu den Einkünften aus nichtselbständiger Arbeit gehören. Laut § 25 Abs. 1 Z 1 lit. a EStG 1988 gehören zu den Einkünften aus nichtselbständiger Arbeit auch ""die Bezüge und Vorteile aus einem bestehenden oder früheren Dienstverhältnis"".

Pensionszusagen sind als Teil des Arbeitslohns zu betrachten, da sie eine Gegenleistung für die Arbeitsleistung darstellen. Nach § 15 Abs. 1 EStG 1988 sind ""Bezüge und Vorteile"" aus einem Dienstverhältnis steuerpflichtig, wenn sie ""in Geld oder Geldeswert"" bestehen.

Es ist jedoch zu beachten, dass die steuerliche Behandlung von Pensionszusagen auch von anderen Faktoren abhängt, wie z.B. der Art der Pensionszusage und der Höhe der Zuwendungen. Laut § 14 Abs. 1 EStG 1988 können bestimmte Zuwendungen, wie z.B. Beträge, die für die Zukunftszuführungen zu einer Pensionszusage geleistet werden, steuerfrei sein. Es ist daher ratsam, sich an einen Steuerberater zu wenden, um die individuellen Umständ",Berkay_Kaya,model1_api_results.csv,"Ja. Pensionszusagen gelten als Einkünfte aus nichtselbständiger Arbeit, wenn sie ganz oder teilweise anstelle des derzeit gezahlten Gehalts oder anstelle von Gehaltserhöhungen gewährt werden, auf die der Arbeitnehmer Anspruch hätte.",§ 25 Abs. 1 Z 1 lit. a EStG 1988,4.0,3.0,disagreement
348b070a0f1541b3,VAT-INTL-004,"""Wann gilt die Verwendung eines dem Unternehmen zugeordneten Gegenstandes für private Zwecke oder für den Bedarf des Personals als sonstige Leistung?""","Die Verwendung eines dem Unternehmen zugeordneten Gegenstandes für private Zwecke oder für den Bedarf des Personals gilt als sonstige Leistung, wenn der Gegenstand nicht für gewerbliche oder berufliche Zwecke verwendet wird und die private Nutzung nicht im Rahmen einer steuerlich anerkannten Betriebsverpflegung oder -vergünstigung liegt.",Nina_Miljevic,results_inference_groq_clean.csv,,,3.6666666666666665,3.0,disagreement
b5c569a3b3a73d79,GRESt-AT-080,"Ein Käufer erwirbt ein Grundstück. Zusätzlich zahlt er an einen Dritten einen Geldbetrag dafür, dass dieser auf sein eigenes Interesse am Erwerb des Grundstückes verzichtet. Gehört diese Zahlung an den Dritten zur grunderwerbsteuerlichen Gegenleistung?","bsteuerlichen Gegenleistung? Antwort: Ja. Erwägungen Aus den Erwägungen: 2. Die Beschwerdeführerin macht geltend, der Gesetzgeber habe in Art. 14 Abs. 3 lit. a des Bundesgesetzes über die Einführung einer neuen Rechtsprechungsleitung vom 6. Oktober 1975 (ErlG) eine Regelung getroffen, wonach die Grundeigentümerin für ihre eigenen Anlagen und Betriebe nicht nur mit dem Vertrag zwischen dem Eigentümer und dem Dritten, sondern auch mit demjenigen zwischen dem Dritten und einem andern Grundeigentümer verpflichtet sei. Diese Regelung sei im vorliegenden Fall nicht angewendet worden",Constantin Dieringer,submission_checkpoint.csv,"Ja. Der Gegenleistung sind gemäß § 5 Abs. 3 Z 1 GrEStG 1987 auch Leistungen hinzuzurechnen, die der Erwerber des Grundstückes anderen Personen als dem Veräußerer als Gegenleistung dafür gewährt, dass sie auf den Erwerb des Grundstückes verzichten. Diese Zahlung erhöht daher die maßgebliche Gegenleistung.",§ 5 Abs. 3 Z 1 GrEStG 1987,3.0,3.0,disagreement
278bb398786af688,SELF-043,Was versteht man unter Einkünften aus Gewerbebetrieb (§ 23 EStG)?,"Nach § 23 Absatz 1 Einkommensteuergesetz (EStG) sind Einkünfte aus Gewerbebetrieb diejenigen Einkünfte, die einem Gewerbebetrieb zugrunde liegen, insbesondere aus dem Verkauf von Gütern, aus der Erbringung von Dienstleistungen, aus der Herstellung von Waren oder aus der Herausgabe von Dienstleistungen.<end_of_turn>",Team_Aichmayr_Schoeller_Boesso_Rabotnev,model2_finetune_results.csv,"Einkünfte aus einer selbstständigen, nachhaltigen Tätigkeit mit Gewinnabsicht, die kein freier Beruf ist.",EStG § 23,2.6666666666666665,3.0,disagreement
3e4a5992cac97b39,TAX-INTL-057,"Ein ausländisches Beratungsunternehmen erbringt kaufmännische Beratung in Österreich, ohne dort Betriebsstätte oder ständigen Vertreter zu haben. Sind diese Einkünfte dennoch in Österreich steuerpflichtig?","Ja, diese Einkünfte sind in Österreich steuerpflichtig. Das liegt am Paragraphen [EStG 1988 § 1](4) Absatz 4, welcher besagt, dass Staatsangehörige von Mitgliedstaaten der Europäischen Union oder eines anderen Staates, bei dem das Abkommen über den Europäischen Wirtschaftsraum angewendet wird, als unbeschränkt steuerpflichtig behandelt werden, wenn sie im Inland weder einen Wohnsitz noch einen gewöhnlichen Aufenthalt haben und inländische Einkünfte im Sinne des § 98 haben. Die Bedingungen für die",Team6,windisch_rag_output.csv,Ja. Nach § 98 Abs. 1 Z 3 EStG 1988 sind Einkünfte aus kaufmännischer oder technischer Beratung im Inland auch ohne inländische Betriebsstätte und ohne ständigen Vertreter steuerpflichtig.,§ 98 Abs. 1 Z 3 EStG 1988,2.6666666666666665,3.0,disagreement
0adf02539f82251c,VAT-INTL-033,"""Ein Wiener Musiker überträgt die Rechte an einem Lied an einen Fan in Australien. Wo liegt der Leistungsort?""","Der Leistungsort für den Übertragungsvertrag des Liedes ist **Österreich**. 

Hier sind die Gründe:

* **Vertragsgrundlage:** Der Vertrag, der die Übertragung der musikalischen Rechte beinhaltet, wird im Rahmen eines österreichischen Rechtsverhältnisses geschlossen.
* **Ort der Verbindlichkeit:**  Die rechtliche Bindung zwischen dem Künstler und dem Fan entsteht durch das Vertragsverhältnis selbst, welches in Österreich abgeschlossen wurde.
* **Jurisdiktion:** Die österreichische Zivilprozessordnung (ZPO) regelt die Zuständigkeit von Gerichten. In diesem Fall wäre die zuständige Gerichtsbarkeit in Wien.


**Wichtig zu beachten:** Es gibt jedoch einige Ausnahmen, wie z.B. wenn ein bestimmtes Land eine eigene steuerliche Regelung hat, die sich auf den Leistungsort auswirkt. Im konkreten Fall sollte man aber stets mit einem Steuerberater oder Anwalt besprechen, um sicherzustellen, dass alle relevanten Aspekte berücksichtigt werden.",Berkay_Kaya,model2_finetuned_results.csv,,,3.6666666666666665,3.0,disagreement
13a3a073333553b4,VAT-DOM-041,"Ein österreichischer Unternehmer verkauft eine Maschine an eine österreichische AG und befördert sie mit eigenem Lkw direkt in die Schweiz. Ist die Lieferung nach § 7 UStG steuerfrei, obwohl der Abnehmer nicht ausländisch ist?","Nein, die Lieferung ist nicht steuerfrei.  

**Erklärung:**

* **§ 25b UStG**:  Definiert den Einfuhr-Versandhandel. Er regelt, dass die Lieferung an einen Nichtunternehmer, der keine juristische Person ist, in Österreich steuerlich behandelt wird, wenn sie in das Drittland (Schweiz) befördert wird. 


**Hinweis:** Es gibt keine explizite Regelung in § 7 UStG, die die Steuerfreiheit bei Einfuhr-Versandhandelslieferungen bestätigt. 



Bitte beachten Sie, dass dies eine allgemeine Interpretation ist und spezifische rechtliche Beratung immer notwendig ist.",Berkay_Kaya,model3_rag_results.csv,"Ja. Nach § 7 Abs. 1 Z 1 genügt, dass der Unternehmer den Gegenstand in das Drittlandsgebiet befördert oder versendet; ein ausländischer Abnehmer ist dafür nicht erforderlich.",§ 7 Abs. 1 Z 1 UStG 1994,2.3333333333333335,3.0,disagreement
62f99c846e72ddc1,SELF-045,Was ist die sachliche Steuerpflicht nach § 2 EStG?,"Die sachliche Steuerpflicht nach § 2 EStG besteht aus dem Einkommensteuer- und dem Erbschaftsteuerpflichtenbereich (§ 2 Abs 2a, 2b EStG).

### Zusätzliche Informationen:

- Einkommensteuerpflichtenbereich: Steuerpflicht für Einkünfte aus Vermögen, Arbeit, Gewerbe, Handel, Land- und Forstwirtschaft, Vermietung, Zinsen, Kapitalerträgen, Gewinnspiel, Wett- und Spielgelder, Zuwendungen, Vererbungen, Schenkungen, Erbschaften, Stiftungen, Versicherungszuwendungen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Versicherungsverträgen, Vers",Team6,model_output_rag.csv,"Das Einkommen, das der Steuerpflichtige innerhalb eines Kalenderjahres bezogen hat.",EStG § 2,2.3333333333333335,3.0,disagreement
b0e6cdd96d7a1f7a,GRESt-AT-010,"Ein Käufer erwirbt ein Grundstück, auf dem er sich verpflichtet, innerhalb von zwei Jahren ein Haus durch einen vom Verkäufer bestimmten Generalunternehmer bauen zu lassen (Bauherrenmodell). Worauf wird die Steuer berechnet?","Als Experte für österreichisches Steuerrecht kann ich Ihnen sagen, dass bei der Berechnung des Steuersatzes im Bauherrenmodell in Österreich verschiedene Faktoren berücksichtigt werden müssen:

**1. Grundstückskauf:** 
* Der Kaufpreis des Grundstücks ist relevant und wird als **Grundsteuer** betrachtet.  
* Es gibt keine separate Steuerpflicht für den Kauf eines Grundstücks mit Bauvorhaben.

**2. Baukosten:** 
* Die Kosten für den Bau des Hauses fallen unter die **Bauabgaben**. Diese Abgabe gilt nicht nur für den Bau selbst, sondern auch für die Baugenehmigung, die Planungskosten etc.
* In diesem Fall sind die Baukosten nach § 34a Einkommenssteuergesetzbuch (EStG) abzugsfähig.

**3. Bauherrschaft:** 
* Als Bauherr haftet der Käufer für die gesamten Baukosten.
* Er zahlt die Bauabgaben an das Finanzamt.


**Wichtig:** 
* Es ist wichtig zu beachten, dass es sich um eine komplexere Situation handelt, da viele Details und Sonderfälle existieren. 
* Eine genaue Berechnung der Steuerpflichten erfordert daher eine detaillierte Analyse der individuellen Situation. 
* Ich empfehle dringend, sich professionellen Steuerberatern zu wenden, um eine individuelle Beratung zu erhalten.



**Zusätzliche Punkte:**
* **Abzug von Baukosten:** Der Bauherr kann die Baukosten bis zum Ende des Kalender",Berkay_Kaya,model2_finetuned_results.csv,"In diesem Fall umfasst die Gegenleistung gemäß § 5 Abs. 1 Z 1 GrEStG nicht nur den Grundpreis, sondern auch die Baukosten des Hauses. Da der Käufer an ein fertiges Projekt gebunden ist, gilt das Gebäude als miterworben.",§ 5 Abs. 1 Z 1 GrEStG 1987,2.6666666666666665,3.0,disagreement
ccde0d5cc9165dc3,SELF-037,Was ist die Rechtsgrundlage für die Kapitalertragsteuer auf Zinsen?,"Die Rechtsgrundlage für die Kapitalertragsteuer auf Zinsen ist das Einkommensteuergesetz 1988, insbesondere das Absatz 98 Abs. 1 Z 5 Lit. b. Es wurde durch die Bundesrepublik Österreich 2026 festgelegt. Die Kapitalertragsteuer ist am",models_h12433533,rag_results_model3.csv,Das EStG i.V.m. speziellen Durchführungsverordnungen zu Kapitalerträgen.,EStG § 27 / § 27a,2.6666666666666665,3.0,disagreement
d6e43916bab12b3b,VAT-INTL-021,"""Ein französischer Streaming-Anbieter verkauft ein Monatsabo für Filme an eine Privatperson, die in Wien lebt. Wo ist der Ort der Leistung für die Umsatzsteuer und warum?""","Die Umsatzsteuerpflicht liegt im Allgemeinen beim Anbieter des Dienstes, nicht beim Kunden. 

**Hier die Begründung:**

* **Ort der Leistung:** Der Ort der Leistung von Dienstleistungen gemäß § 25 UStG Österreich ist der Ort, wo der Kunde den Service nutzt oder empfängt. In diesem Fall ist es Wien, da die Privatperson in Wien wohnt.
* **Vertragliche Vereinbarung:** Es gibt keine ausdrücklichen Regelungen im Vertrag über die Abwicklung des monatlichen Abonnements, welche einen anderen Ort als Wien festlegen.
* **Jurisdiktion:** Die Rechtsprechung hat sich bereits mit ähnlichen Fällen auseinandergesetzt (z.B. Urteil vom 17.03.2016 - Az.: 48/KÖStA/2015).  Es wird anerkannt, dass der Standort des Kunden bei der Bestimmung des umsatzsteuerpflichtigen Ortes relevant ist.


**Folgerung:**

Der französische Streaming-Anbieter ist verpflichtet, Umsatzsteuer auf den Verkauf des Monatsabons für Filme an die Privatperson in Wien zu erheben. Das gilt auch dann, wenn der Kunde das Abonnement online abbucht. 


**Wichtige Hinweise:**

* Diese Informationen dienen lediglich der allgemeinen Orientierung und stellen kein Rechtsgutachten dar.
* Für konkrete steuerliche Fragen sollten Sie immer einen qualifizierten Steuerberater konsultieren.
* Es kann je nach spezifischen Umständen weitere Faktoren zur Beur",Berkay_Kaya,model2_finetuned_results.csv,,,4.0,3.0,disagreement
52e061ce8da9ced5,TAX-INTL-054,Ein in Liechtenstein ansässiger Unternehmer unterhält in Österreich eine Betriebsstätte. Unterliegen die damit erzielten gewerblichen Einkünfte in Österreich der beschränkten Steuerpflicht?,"Wenn ein Unternehmer in Liechtenstein ansässig ist und in Österreich eine Betriebsstätte betreibt, die gewerbliche Einkünfte erzielt, unterliegen diese Einkünfte der österreichischen Steuerpflicht, wenn die in Artikel 23 des Doppelbesteuerungsabkommens (DVA) zwischen Liechtenstein und Österreich geregelten Bedingungen erfüllt sind. (Rechtsquelle: DVA Liechtenstein-Österreich)

In der Regel handelt es sich um die Bedingung, dass die Einkünfte in Österreich erwirtschaftet werden und der Unternehmer in Österreich wesentlich handelnd tätig ist. (Rechtsquelle: DVA Liechtenstein-Österreich)

In einzelnen Fällen kann die Steuerpflicht durch bilater",Team11_Joel_Puthenparambil,model1_inference.csv,"Ja. Einkünfte aus Gewerbebetrieb unterliegen nach § 98 Abs. 1 Z 3 EStG 1988 der beschränkten Steuerpflicht, wenn im Inland eine Betriebsstätte unterhalten wird.",§ 98 Abs. 1 Z 3 EStG 1988,3.6666666666666665,3.0,disagreement
e08f115bcc8778c3,ESTG27-028,"Frau Lang erhält von ihrer österreichischen Privatstiftung eine Zuwendung in Form einer Immobilie (Verkehrswert: 300.000 Euro, Anschaffungskosten in der Stiftung: 200.000 Euro). Gleichzeitig übernimmt Frau Lang eine auf der Immobilie lastende Hypothek von 80.000 Euro. Wie ist die Zuwendung nach § 27 EStG 1988 zu behandeln?","Die Zuwendung in Form der Immobilie ist nach § 27 Abs 5 Z8 litb EStG 1988 als Zuwendung an eine Privatstiftung zu behandeln, da die Anschaffungskosten in der Stiftung liegen. Die Hypothek wird nach § 27 Abs 5 Z3 EStG 1988 als Zuwendung an die Stiftung angesehen, da sie gleichzeitig übernommen wurde. Die Zuwendung wird nach § 27 Abs 1 Z1 litd idF 2009/I/052 EStG 1988 als Zuwendung im Sinne des § 27 Abs 5 EStG 1988 angesehen, da die Zuwendung in Form der Immobilie und die Hypothek zusammengehören. Die Hypothek wird nach § 27 Abs 5 Z7 EStG 1988 als Zuwendung an die Stiftung im Sinne des § 27 Abs 5 Z8 EStG 1988 angesehen, da die Hypothek auf der Immobilie lastet.",Team6,model_output_rag.csv,"Zuwendungen jeder Art von Privatstiftungen stellen gemäß § 27 Abs. 5 Z 7 EStG 1988 grundsätzlich Einkünfte aus Kapitalvermögen dar. Als Einnahmen gelten gemäß § 27 Abs. 5 Z 7 dritter Satz EStG 1988 auch Einnahmen einschließlich sonstiger Vorteile, die anlässlich der unentgeltlichen Übertragung eines Wirtschaftsgutes an die Privatstiftung vom Empfänger erzielt werden. Allerdings gilt gemäß § 27 Abs. 5 Z 7 letzter Satz EStG 1988 ausdrücklich: Bei der Zuwendung von Grundstücken mitübertragene Belastungen des Grundstückes (hier: die Hypothek von 80.000 Euro), soweit sie mit dem Grundstück in unmittelbarem wirtschaftlichen Zusammenhang stehen, sind nicht als Zuwendung zu behandeln. Die steuerpflichtige Zuwendung beträgt daher 220.000 Euro (Verkehrswert 300.000 Euro minus Hypothek 80.000 Euro), vorbehaltlich der Substanzauszahlungsregelung nach § 27 Abs. 5 Z 8 EStG 1988.",§ 27 Abs. 5 Z 7 EStG 1988; § 27 Abs. 5 Z 8 EStG 1988,2.6666666666666665,3.0,disagreement
db860d721df13990,SELF-058,Was ist die Basispauschalierung (§ 17 EStG)?,"Die Basispauschalierung (§ 17 EStG) regelt die **Pauschale zur Abgrenzung der Einkommens- und Ausgabenüberschüsse** in Bezug auf den Ertrag aus dem Betrieb eines Unternehmens.  Sie dient dazu, dass Unternehmen nicht zu viel oder zu wenig Steuern zahlen müssen. 


**Wesentliche Punkte:**

* **§ 17 Abs. 3a EStG**: Definiert die Grundlage für die Basispauschalierung.
* **§ 18 EStG**: Regelt die Sonderausgaben, welche die Basispauschalierung beeinflussen können.



Es ist wichtig zu beachten, dass diese Informationen nur eine allgemeine Übersicht über das österreichische Steuerrecht bieten. Für spezifische Fragen sollten Sie sich an einen Steuerberater wenden.",Berkay_Kaya,model3_rag_results.csv,Eine vereinfachte Gewinnermittlung durch Abzug eines Prozentsatzes vom Umsatz als Betriebsausgaben.,EStG § 17,2.6666666666666665,3.0,disagreement
dc72fac352474af7,EStG-23-007,"Ein Weinbauer betreibt einen Heurigen, in dem er überwiegend eigenen Wein ausschenkt. Um das Angebot abzurunden, kauft er jedoch in erheblichem Umfang (über 25 % des Umsatzes) Limonaden, Bier und Fleischwaren von fremden Erzeugern zu und verkauft diese an seine Gäste weiter. Sind die Einkünfte aus diesem Zukaufgeschäft als Einkünfte aus Land- und Forstwirtschaft oder als Einkünfte aus Gewerbebetrieb gemäß § 23 EStG einzustufen?","Die Einkünfte aus dem Zukaufgeschäft sind als Einkünfte aus Gewerbebetrieb gemäß § 23 EStG einzustufen, da der Weinbauer überwiegend fremde Waren kauft und an seine Gäste weiterverkauft, was ein typisches Merkmal eines Gewerbebetriebs darstellt. Die Tatsache, dass der Weinbauer überwiegend eigenen Wein ausschenkt, ist für die Einkunftsart nicht entscheidend, da das Zukaufgeschäft einen eigenständigen Gewerbebetrieb darstellt.",Nina_Miljevic,results_rag_groq.csv,"Die Einkünfte aus dem Verkauf der zugekauften Waren sind als Einkünfte aus Gewerbebetrieb gemäß § 23 EStG einzustufen. Während die Urproduktion (eigener Wein) zur Land- und Forstwirtschaft zählt, überschreitet ein Zukauf fremder Erzeugnisse in diesem Ausmaß den Rahmen eines landwirtschaftlichen Nebenbetriebs. Da die Tätigkeit selbstständig, nachhaltig, mit Gewinnabsicht und unter Beteiligung am allgemeinen wirtschaftlichen Verkehr erfolgt, liegt ein Gewerbebetrieb vor.",§ 23 EStG 1988,3.6666666666666665,3.0,disagreement
ce30024c95e3fca7,CORP-TAX-030,"Welche Konsequenz hat es, wenn eine österreichische Körperschaft in Österreich und in Deutschland unbeschränkt steuerpflichtig ist und als Gruppenträger fungieren möchte?","Wenn eine österreichische Körperschaft in Österreich und Deutschland unbeschränkt steuerpflichtig ist und als Gruppenträger fungieren will, sofern die Doppelbesteuerung durch ein bilaterales Steuerabkommen zwischen Österreich und Deutschland vermieden werden soll, kann sie die Regeln des österreichischen und deutschen Kontingentgesetzessystems in Betracht ziehen.

Im Österreichischen Steuersystem:
§ 11a Abs. 1 KStG (Gesetz über die allgemeine Abgabe an das Bundesland) und § 11b KStG (Gesetz über die allgemeine Abgabe an die Republik Österreich) ermöglichen derartigen Körperschaften, dass sie die in Österreich verrechneten und in Deutschland aufzubringenden Ste",Taras_Edward_Paola_new,model1_mistral_results.csv,"Sie kann nur Gruppenträger sein, wenn sie in Österreich mit einer Zweigniederlassung im Firmenbuch eingetragen ist und die Beteiligung an den Gruppenmitgliedern der Zweigniederlassung zuzurechnen ist (§ 9 Abs. 3 KStG).",§ 9 Abs. 3 KStG 1988,3.0,3.0,disagreement
6db2f5ba0baea6be,VAT-DOM-009,Ein Unternehmer ordnet ein Bürogebäude seinem Unternehmen zu; bei Anschaffung bestand ein teilweiser Vorsteuerabzug. Später nutzt er einen Teil des Gebäudes unentgeltlich privat. Wird diese Verwendung nach § 3a Abs. 1a Z 1 einer sonstigen Leistung gegen Entgelt gleichgestellt?,"Nein

### Opinion:
Wenn die Voraussetzungen für den Vorsteuerabzug erfüllt sind, sind die Ausgaben nicht abzugsfähig.

### Breakdown:
1. Das Unternehmen hat die Voraussetzungen für die Vorsteuerabzug erfüllt, da es eine Nutzung der Gebäude und ihrer Anlagen forcierte.
2. Das Unternehmen hat die Ausgaben zu dem Zeitpunkt übernommen, an dem die Gegenleistung entstanden ist, also vor dem Zeitpunkt der Verwendung.
3. Es ist kein Entgelt zu zahlen, weil die Nutzung des Gebäudes nicht gegen Entgelt erfolgt, sondern gegen Gegenleistung.",Viktoria_Kollarczik,output_model2_kollarczik.csv,"Nein. Zwar wird die Verwendung eines dem Unternehmen zugeordneten Gegenstandes für unternehmensfremde Zwecke grundsätzlich einer sonstigen Leistung gegen Entgelt gleichgestellt, wenn der Gegenstand zum vollen oder teilweisen Vorsteuerabzug berechtigt hat. Diese Gleichstellung gilt aber ausdrücklich nicht für die Verwendung eines dem Unternehmen zugeordneten Grundstückes.",§ 3a Abs. 1a Z 1 UStG 1994,2.0,3.0,disagreement
57ca87b9feb957ef,ESTG-NEW-007,Herr Fuchs betreibt über seinen privaten Computer Staking für das Cardano-Netzwerk. Die Staking-Plattform bezeichnet die Erträge als ‚Interest Rewards'. In seiner Jahresabrechnung werden die Erträge auch als ‚Zinsen' ausgewiesen. Im Jahr 2026 erhält Herr Fuchs insgesamt 12.000 ADA als ‚Interest Rewards' gutgeschrieben. Der Marktwert zum jeweiligen Zuflusszeitpunkt beträgt insgesamt EUR 6.600. Herr Fuchs behandelt die Erträge als Zinsen aus Kapitalforderungen (§ 27 Abs. 2 Z 2 EStG) und beantragt im Rahmen der Veranlagung die Anrechnung der damit verbundenen DeFi-Transaktionskosten als Werbungskosten. Ist diese Einordnung korrekt?,"Ja, die Erträge sind als Zinsen aus Kapitalforderungen zu behandeln (§ 27 Abs. 2 Z 2 EStG). Die DeFi-Transaktionskosten sind als Werbungskosten abzugsfähig (§ 10 Abs. 1 Z 1 KStG). 11.000 ADA sind als ‚Interest Rewards' gutgeschrieben. Die",Submission_h12317812,fine_tune_output.csv,"Nein. Ungeachtet der Bezeichnung durch die Plattform als ‚Interest' oder ‚Zinsen' handelt es sich bei Staking-Rewards steuerlich nicht um Zinsen aus Kapitalforderungen gemäß § 27 Abs. 2 Z 2 EStG, sondern um Einkünfte aus der Überlassung von Kryptowährungen gemäß § 27b Abs. 2 EStG. Die Bezeichnung durch die Plattform ist für die steuerliche Qualifikation irrelevant; maßgeblich ist die rechtliche Natur des Vorgangs. Da es sich um Einkünfte gemäß § 27b handelt, gilt das Abzugsverbot für Aufwendungen gemäß § 20 Abs. 2 EStG iVm der Sondersatzbesteuerung nach § 27a Abs. 1 EStG. Die DeFi-Transaktionskosten sind daher nicht als Werbungskosten abzugsfähig. Die Einkünfte von EUR 6.600 unterliegen dem besonderen Steuersatz von 27,5 %.",§ 27b Abs. 2 EStG; § 27 Abs. 2 Z 2 EStG; § 27a Abs. 1 EStG; § 20 Abs. 2 EStG,2.6666666666666665,3.0,disagreement
